Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,SedentaryActiveDistance,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,TotalActiveMinutes,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalActiveDistance,TotalCalories
1844505072,4/24/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,4/25/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,4/26/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,4/27/2016,4,0,0,0,0,1439,1,0,0,1,0,0,0,0,1348
1844505072,5/2/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1348
1844505072,5/7/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,5/8/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,5/9/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,5/10/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,5/11/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1347
1844505072,5/12/2016,0,0,0,0,0,711,0,0,0,0,0,0,0,0,665
1927972279,4/16/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2064
1927972279,4/17/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,4/19/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,4/20/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,4/21/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2064
1927972279,4/27/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,4/29/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,4/30/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2064
1927972279,5/5/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,5/8/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,5/9/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,5/10/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,5/11/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2063
1927972279,5/12/2016,0,0,0,0,0,966,0,0,0,0,0,0,0,0,1383
4020332650,4/13/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1981
4020332650,4/19/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/20/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/21/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/22/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/23/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/24/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/25/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/26/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/27/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/28/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/29/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,4/30/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4020332650,5/1/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1980
4057192912,4/14/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1776
4702921684,5/1/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2017
5577150313,5/7/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1819
5577150313,5/8/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1819
6117666160,4/12/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1496
6117666160,4/13/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1496
6117666160,4/14/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1496
6117666160,4/25/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1497
6117666160,5/3/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1496
6290855005,4/21/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2060
6290855005,4/23/2016,0,0,0,0,0,1407,0,0,33,33,0,0,0,0,2664
6290855005,4/26/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2060
6290855005,4/29/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,2060
6290855005,5/10/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0
6775888955,4/12/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,4/19/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,4/21/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,4/23/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,4/27/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,4/29/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,5/2/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,5/4/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
6775888955,5/5/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1841
7007744171,5/4/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1557
7007744171,5/7/2016,0,0,0,0,0,111,0,0,0,0,0,0,0,0,120
7086361926,4/17/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1629
8253242879,4/30/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0
8583815059,5/12/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0
8792009665,4/17/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,4/18/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,4/19/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,4/25/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,5/5/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,5/6/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,5/7/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,5/8/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,5/9/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,1688
8792009665,5/10/2016,0,0,0,0,0,48,0,0,0,0,0,0,0,0,57
1844505072,4/20/2016,8,0.01,0.01,0,0,1439,1,0,0,1,0.01,0,0,0.01,1349
4020332650,4/17/2016,16,0.01,0.01,0,0,1438,2,0,0,2,0.01,0,0,0.01,1990
4319703577,5/12/2016,17,0.01,0.01,0,0,0,2,0,0,2,0.01,0,0,0.01,257
6775888955,5/3/2016,9,0.01,0.01,0,0,1439,1,0,0,1,0.01,0,0,0.01,1843
7086361926,4/16/2016,31,0.01,0.01,0,0,1437,3,0,0,3,0.01,0,0,0.01,1635
2320127002,5/12/2016,2661,1.79,1.79,0,0,830,128,0,0,128,1.79,0,0,1.79,1125
1624580081,4/28/2016,2759,1.79,1.79,0,0,1320,115,5,0,120,1.6,0.2,0,1.8,1401
6775888955,4/30/2016,2503,1.79,1.79,0,0,1344,84,9,3,96,1.48,0.16,0.16,1.8,2280
6775888955,4/17/2016,2497,1.79,1.79,0,0,1392,19,24,5,48,0.31,1.13,0.35,1.79,2067
1927972279,4/26/2016,3761,2.6,2.6,0,0,1058,192,0,0,192,2.6,0,0,2.6,2638
2026352035,5/7/2016,4193,2.6,2.6,0,0,665,229,0,0,229,2.6,0,0,2.6,1491
6117666160,4/28/2016,3403,2.6,2.6,0,0,758,141,0,0,141,2.6,0,0,2.6,1879
1644430081,4/25/2016,3580,2.6,2.6,0,0,1337,94,1,8,103,1.95,0.06,0.59,2.6,2497
8792009665,4/22/2016,4068,2.6,2.6,0,0,817,195,20,1,216,2.27,0.28,0.05,2.6,2419
1844505072,5/3/2016,4059,2.68,2.68,0,0,1256,184,0,0,184,2.68,0,0,2.68,1742
2320127002,4/14/2016,3973,2.68,2.68,0,0,1249,191,0,0,191,2.68,0,0,2.68,1696
6117666160,5/6/2016,3365,2.68,2.68,0,0,673,133,0,0,133,2.68,0,0,2.68,1838
8583815059,4/15/2016,3430,2.68,2.68,0,0,1375,65,0,0,65,0.9,0,0,0.9,2505
2320127002,4/15/2016,5205,3.51,3.51,0,0,1195,245,0,0,245,3.51,0,0,3.51,1801
4445114986,5/1/2016,5232,3.51,3.51,0,0,741,240,0,0,240,3.51,0,0,3.51,2246
8583815059,4/25/2016,4503,3.51,3.51,0,0,1294,122,6,18,146,1.81,0.24,1.47,3.52,2547
2320127002,5/5/2016,5202,3.51,3.51,0,0,1206,223,11,0,234,3.11,0.39,0,3.5,1780
6117666160,4/18/2016,5153,3.91,3.91,0,0,759,241,0,0,241,3.89,0,0,3.89,2018
6962181067,5/6/2016,5908,3.91,3.91,0,0,717,299,0,0,299,3.91,0,0,3.91,1850
8053475328,5/12/2016,4998,3.91,3.91,0,0,839,39,4,28,71,0.76,0.2,2.95,3.91,1505
8583815059,4/12/2016,5014,3.91,3.91,0,0,1237,196,7,0,203,3.58,0.33,0,3.91,2650
2320127002,5/11/2016,6424,4.33,4.33,0,0,1140,300,0,0,300,4.33,0,0,4.33,1903
2873212765,5/11/2016,6440,4.33,4.33,0,0.01,1121,319,0,0,319,4.32,0,0,4.32,1826
6290855005,4/28/2016,5731,4.33,4.33,0,0,1185,255,0,0,255,4.33,0,0,4.33,2687
4558609924,5/8/2016,6543,4.33,4.33,0,0,1019,238,35,66,339,2.02,0.5,1.8,4.32,2666
2320127002,4/13/2016,7275,4.9,4.9,0,0,1105,335,0,0,335,4.9,0,0,4.9,2003
2873212765,4/22/2016,7286,4.9,4.9,0,0.02,1028,366,0,46,412,4.42,0,0.46,4.88,2241
8378563200,4/29/2016,6175,4.9,4.9,0,0,767,172,7,3,182,4.27,0.36,0.25,4.88,2982
4445114986,5/8/2016,7303,4.9,4.9,0,0,733,308,8,0,316,4.65,0.25,0,4.9,2423
2873212765,4/25/2016,7373,4.95,4.95,0,0,1081,359,0,0,359,4.95,0,0,4.95,1907
4702921684,4/26/2016,6108,4.95,4.95,0,0,765,216,8,1,225,4.54,0.35,0.07,4.96,2784
2873212765,4/29/2016,7365,4.95,4.95,0,0,1191,206,23,20,249,2.18,1.41,1.36,4.95,1780
7086361926,4/29/2016,7881,4.95,4.95,0,0,1198,182,36,24,242,4,0.45,0.49,4.94,2616
6962181067,4/17/2016,10145,6.71,6.71,0,0,634,295,13,5,313,5.69,0.68,0.33,6.7,2027
6962181067,5/4/2016,10147,6.71,6.71,0,0,683,284,36,15,335,4.55,1.68,0.47,6.7,2086
3977333714,4/13/2016,10035,6.71,6.71,0,0,754,153,46,31,230,2.55,2.13,2.03,6.71,1495
7086361926,4/18/2016,9827,6.71,6.71,0,0,1136,114,51,61,226,2.31,1.22,3.17,6.7,2743
7086361926,4/25/2016,10091,6.82,6.82,0,0,706,129,39,69,237,2.37,0.7,3.75,6.82,2752
4558609924,4/30/2016,10319,6.82,6.82,0,0,1111,293,29,7,329,4.46,1.89,0.47,6.82,2105
4388161847,4/14/2016,8863,6.82,6.82,0,0,945,219,35,10,264,5.62,1.07,0.13,6.82,2998
6962181067,4/27/2016,10320,6.82,6.82,0,0,697,279,38,7,324,4.25,2.02,0.55,6.82,2034
8583815059,5/8/2016,9217,7.19,7.19,0,0,1183,182,72,3,257,3.66,3.31,0.22,7.19,2940
5553957443,4/25/2016,10946,7.19,7.19,0,0,732,201,11,51,263,3.69,0.57,2.93,7.19,2033
2022484408,4/26/2016,10119,7.19,7.19,0,0,1086,275,24,55,354,5.11,0.66,1.43,7.2,2793
2022484408,4/29/2016,10245,7.19,7.19,0,0,1098,281,40,21,342,5.5,1.21,0.48,7.19,2611
2022484408,4/21/2016,12453,8.74,8.74,0,0,1028,255,53,104,412,4.31,1.11,3.33,8.75,3158
6962181067,4/16/2016,13217,8.74,8.74,0,0,741,280,3,50,333,4.88,0.19,3.66,8.73,2173
8877689391,4/25/2016,12986,8.74,8.74,0,0.01,1101,218,8,113,339,6.27,0.07,2.37,8.71,3802
2022484408,5/3/2016,12183,8.74,8.74,0,0,1104,250,14,72,336,4.28,0.46,3.99,8.73,2752
